image_path,smiles,T,P,Leak Size,Material Quantity,Number of carbon atoms,Number of hydrogen atoms,Number of oxygen atoms,Number of nitrogen atoms,Number of sulfur atoms,Number of halogen atoms,Molecular Weight,NFPA fire rating,DM,¦ÅHOMO,¦ÅLUMO,¦Ì,¦Ç,¦Ø,log(Late Pool Fire)
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.943373
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.930907
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.905655
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.911677
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.221563
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.198379
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.178234
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.106136
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.147082
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.2223
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,2,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.191146
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.165473
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.157127
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.152796
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.143645
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.090998
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.079857
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.371264
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.345195
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.33937
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.429336
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,100,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.365136
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,100,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.221826
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.379539
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,500,5,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.45895
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.291975
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.283783
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.279608
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.271368
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.593894
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.566665
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.550799
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.518149
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.494136
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.628435
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,100,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.569589
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,100,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.527755
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,100,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.36955
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.545213
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,500,10,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.604289
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.530061
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.517472
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.511148
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.498419
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.755012
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.732351
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.720006
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.695664
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.644552
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.779807
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,100,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.751815
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,100,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.736029
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,100,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.702685
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.665172
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,500,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.816603
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,500,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.750377
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,500,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.743972
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,1000,25,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.772733
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.530189
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.517472
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.511148
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.648933
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.952033
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.92885
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.917203
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.894958
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.839086
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.838681
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,100,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.825584
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,100,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.819102
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,100,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.80268
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.729343
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,500,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.952033
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,500,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.92885
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,500,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.927496
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,500,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.894956
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,500,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.839086
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1000,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.998316
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,1000,50,10,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.906969
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.943373
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.930907
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.905655
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,0.911677
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.221563
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.198379
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.178234
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.106136
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.147082
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.2223
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,2,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.191146
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.165473
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.157127
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.152796
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.143645
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.090998
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.079857
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.371264
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.345195
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.33937
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.429336
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,100,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.365136
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,100,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.221826
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.379539
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,500,5,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.45895
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.291975
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.283783
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.279608
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.271368
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.593894
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.566665
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,50,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.550799
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,50,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.518149
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,50,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.494136
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,100,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.628435
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,100,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.569589
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,100,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.527755
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,100,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.36955
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,100,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.545213
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,100,500,10,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.604289
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,1,25,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.530061
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,1,25,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.517472
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,20,1,25,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.511148
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,50,1,25,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.498419
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,-50,50,25,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.755012
C:\Users\34841\Desktop\jupyter\tux\molecules_CCN(CC)CC.png,CCN(CC)CC,0,50,25,500,6,15,0,1,0,0,101.19,3,0.5368,-0.2041,0.0921,-0.056,0.2962,0.0053,1.732351
